scheme_code,date,nav
120490,2023-02-17,113.7581
120490,2023-02-20,113.5133
120490,2023-02-21,113.3105
120490,2023-02-22,111.6675
120490,2023-02-23,111.5194
120490,2023-02-24,111.0295
120490,2023-02-27,110.5612
120490,2023-02-28,110.0686
120490,2023-03-01,111.1831
120490,2023-03-02,110.5413
120490,2023-03-03,112.0104
120490,2023-03-06,112.5096
120490,2023-03-08,112.6636
120490,2023-03-09,111.9281
120490,2023-03-10,110.9258
120490,2023-03-13,109.3634
120490,2023-03-14,108.5568
120490,2023-03-15,108.2788
120490,2023-03-16,108.1032
120490,2023-03-17,108.8211
120490,2023-03-20,107.9409
120490,2023-03-21,108.4178
120490,2023-03-22,108.6009
120490,2023-03-23,107.9856
120490,2023-03-24,107.316
120490,2023-03-27,107.409
120490,2023-03-28,107.2047
120490,2023-03-29,108.257
120490,2023-03-31,109.6768
120490,2023-04-03,109.903
120490,2023-04-05,110.3917
120490,2023-04-06,110.4925
120490,2023-04-10,110.7498
120490,2023-04-11,111.4717
120490,2023-04-12,111.6917
120490,2023-04-13,111.6796
120490,2023-04-17,111.3088
120490,2023-04-18,111.1082
120490,2023-04-19,110.8536
120490,2023-04-20,110.8649
120490,2023-04-21,110.6487
120490,2023-04-24,111.4325
120490,2023-04-25,111.4365
120490,2023-04-26,111.6385
120490,2023-04-27,112.1432
120490,2023-04-28,113.2033
120490,2023-05-02,113.8376
120490,2023-05-03,113.6707
120490,2023-05-04,114.2944
120490,2023-05-05,113.4597
120490,2023-05-08,114.5645
120490,2023-05-09,114.3049
120490,2023-05-10,114.527
120490,2023-05-11,114.3105
120490,2023-05-12,114.0068
120490,2023-05-15,114.8631
120490,2023-05-16,114.6877
120490,2023-05-17,114.4199
120490,2023-05-18,113.7804
120490,2023-05-19,114.082
120490,2023-05-22,114.718
120490,2023-05-23,114.8465
120490,2023-05-24,114.8191
120490,2023-05-25,114.9445
120490,2023-05-26,115.9909
120490,2023-05-29,116.4503
120490,2023-05-30,116.9103
120490,2023-05-31,116.4936
120490,2023-06-01,116.2992
120490,2023-06-02,116.8252
120490,2023-06-05,117.3145
120490,2023-06-06,117.6488
120490,2023-06-07,118.5257
120490,2023-06-08,118.1732
120490,2023-06-09,117.8815
120490,2023-06-12,118.2459
120490,2023-06-13,118.9187
120490,2023-06-14,119.4338
120490,2023-06-15,119.4318
120490,2023-06-16,120.1851
120490,2023-06-19,119.7586
120490,2023-06-20,120.2275
120490,2023-06-21,120.556
120490,2023-06-22,119.8018
120490,2023-06-23,118.8754
120490,2023-06-26,118.9958
120490,2023-06-27,119.6727
120490,2023-06-28,120.3758
120490,2023-06-30,122.0791
120490,2023-07-03,122.8361
120490,2023-07-04,123.068
120490,2023-07-05,123.566
120490,2023-07-06,124.333
120490,2023-07-07,123.5161
120490,2023-07-10,123.2012
120490,2023-07-11,123.9783
120490,2023-07-12,123.7273
120490,2023-07-13,123.5663
120490,2023-07-14,124.4008
120490,2023-07-17,125.2099
120490,2023-07-18,125.2002
120490,2023-07-19,125.8784
120490,2023-07-20,126.6223
120490,2023-07-21,125.3867
120490,2023-07-24,124.9009
120490,2023-07-25,125.2032
120490,2023-07-26,126.2698
120490,2023-07-27,125.6925
120490,2023-07-28,125.8476
120490,2023-07-31,126.9313
120490,2023-08-01,126.8318
120490,2023-08-02,125.3442
120490,2023-08-03,124.8233
120490,2023-08-04,125.5674
120490,2023-08-07,126.1877
120490,2023-08-08,125.9024
120490,2023-08-09,126.4872
120490,2023-08-10,126.0156
120490,2023-08-11,125.6464
120490,2023-08-14,125.3799
120490,2023-08-16,125.9325
120490,2023-08-17,125.3463
120490,2023-08-18,124.7575
120490,2023-08-21,125.1277
120490,2023-08-22,125.778
120490,2023-08-23,126.181
120490,2023-08-24,125.8678
120490,2023-08-25,124.4731
120490,2023-08-28,124.9795
120490,2023-08-29,126.0476
120490,2023-08-30,127.1137
120490,2023-08-31,126.0083
120490,2023-09-01,127.1039
120490,2023-09-04,127.9856
120490,2023-09-05,128.6112
120490,2023-09-06,128.5618
120490,2023-09-07,129.4884
120490,2023-09-08,130.7185
120490,2023-09-11,131.9033
120490,2023-09-12,130.6762
120490,2023-09-13,130.8526
120490,2023-09-14,131.2909
120490,2023-09-15,131.8525
120490,2023-09-18,131.7928
120490,2023-09-20,130.6352
120490,2023-09-21,129.4173
120490,2023-09-22,129.5433
120490,2023-09-25,129.4443
120490,2023-09-26,129.396
120490,2023-09-27,130.1029
120490,2023-09-29,129.8195
120490,2023-10-03,129.7054
120490,2023-10-04,128.277
120490,2023-10-05,129.1472
120490,2023-10-06,130.1943
120490,2023-10-09,128.7886
120490,2023-10-10,130.5017
120490,2023-10-11,131.1915
120490,2023-10-12,131.1212
120490,2023-10-13,131.1243
120490,2023-10-16,131.4512
120490,2023-10-17,131.8817
120490,2023-10-18,131.2326
120490,2023-10-19,131.3302
120490,2023-10-20,130.6411
120490,2023-10-23,127.9903
120490,2023-10-25,127.1165
120490,2023-10-26,125.6934
120490,2023-10-27,127.0041
120490,2023-10-30,127.304
120490,2023-10-31,126.9815
120490,2023-11-01,126.1751
120490,2023-11-02,127.7625
120490,2023-11-03,128.9284
120490,2023-11-06,129.8887
120490,2023-11-07,129.7766
120490,2023-11-08,130.195
120490,2023-11-09,130.2045
120490,2023-11-10,130.5531
120490,2023-11-13,131.1498
120490,2023-11-15,132.2783
120490,2023-11-16,132.7473
120490,2023-11-17,132.5815
120490,2023-11-20,132.2651
120490,2023-11-21,132.3454
120490,2023-11-22,132.5212
120490,2023-11-23,132.3082
120490,2023-11-24,131.8985
120490,2023-11-28,133.1809
120490,2023-11-29,134.5493
120490,2023-11-30,135.2002
120490,2023-12-01,136.4574
120490,2023-12-04,139.3912
120490,2023-12-05,140.9662
120490,2023-12-06,141.3316
120490,2023-12-07,141.5178
120490,2023-12-08,141.568
120490,2023-12-11,142.0575
120490,2023-12-12,141.6417
120490,2023-12-13,142.7049
120490,2023-12-14,144.1637
120490,2023-12-15,146.9048
120490,2023-12-18,146.7823
120490,2023-12-19,146.8742
120490,2023-12-20,143.3889
120490,2023-12-21,144.8413
120490,2023-12-22,145.6969
120490,2023-12-26,146.2895
120490,2023-12-27,147.7918
120490,2023-12-28,148.6893
120490,2023-12-29,148.5423
120490,2024-01-01,149.126
120490,2024-01-02,148.067
120490,2024-01-03,147.619
120490,2024-01-04,149.1917
120490,2024-01-05,149.1572
120490,2024-01-08,148.0446
120490,2024-01-09,148.7766
120490,2024-01-10,148.6569
120490,2024-01-11,149.2382
120490,2024-01-12,151.1577
120490,2024-01-15,152.2791
120490,2024-01-16,152.3918
120490,2024-01-17,149.692
120490,2024-01-18,149.7784
120490,2024-01-19,151.8111
120490,2024-01-23,148.5942
120490,2024-01-24,151.5258
120490,2024-01-25,151.3346
120490,2024-01-29,154.0056
120490,2024-01-30,153.4149
120490,2024-01-31,155.4287
120490,2024-02-01,154.5396
120490,2024-02-02,155.8423
120490,2024-02-05,156.208
120490,2024-02-06,157.8395
120490,2024-02-07,157.9731
120490,2024-02-08,158.1711
120490,2024-02-09,158.0249
120490,2024-02-12,155.7308
120490,2024-02-13,155.4782
120490,2024-02-14,157.348
120490,2024-02-15,159.3543
120490,2024-02-16,160.2481
120490,2024-02-19,160.2975
120490,2024-02-20,160.8222
120490,2024-02-21,159.6431
120490,2024-02-22,161.4132
120490,2024-02-23,161.3007
120490,2024-02-26,160.7721
120490,2024-02-27,161.174
120490,2024-02-28,158.9394
120490,2024-02-29,159.8965
120490,2024-03-01,162.1503
120490,2024-03-04,163.7803
120490,2024-03-05,163.9025
120490,2024-03-06,163.7348
120490,2024-03-07,164.6551
120490,2024-03-11,162.9526
120490,2024-03-12,161.186
120490,2024-03-13,156.4361
120490,2024-03-14,158.3598
120490,2024-03-15,156.7056
120490,2024-03-18,157.1384
120490,2024-03-19,155.142
120490,2024-03-20,155.2644
120490,2024-03-21,157.5815
120490,2024-03-22,158.7942
120490,2024-03-26,158.9046
120490,2024-03-27,158.9833
120490,2024-03-28,160.8566
120490,2024-03-31,160.8488
120490,2024-04-01,162.4631
120490,2024-04-02,162.6307
120490,2024-04-03,162.9945
120490,2024-04-04,163.415
120490,2024-04-05,163.3219
120490,2024-04-08,164.3352
120490,2024-04-09,164.2512
120490,2024-04-10,164.9756
120490,2024-04-12,162.8153
120490,2024-04-15,161.0957
120490,2024-04-16,160.662
120490,2024-04-18,160.112
120490,2024-04-19,160.997
120490,2024-04-22,162.6268
120490,2024-04-23,163.1336
120490,2024-04-24,163.3835
120490,2024-04-25,165.4695
120490,2024-04-26,165.3892
120490,2024-04-29,166.7476
120490,2024-04-30,166.9336
120490,2024-05-02,168.2978
120490,2024-05-03,168.1915
120490,2024-05-06,166.4104
120490,2024-05-07,163.9414
120490,2024-05-08,165.2558
120490,2024-05-09,161.8853
120490,2024-05-10,163.2364
120490,2024-05-13,162.9698
120490,2024-05-14,165.1658
120490,2024-05-15,165.9646
120490,2024-05-16,167.079
120490,2024-05-17,168.7467
120490,2024-05-21,170.7654
120490,2024-05-22,170.8144
120490,2024-05-23,172.5379
120490,2024-05-24,172.5664
120490,2024-05-27,172.61
120490,2024-05-28,171.8694
120490,2024-05-29,171.0448
120490,2024-05-30,169.0288
120490,2024-05-31,169.5382
120490,2024-06-03,175.9063
120490,2024-06-04,161.6385
120490,2024-06-05,167.1176
120490,2024-06-06,169.0948
120490,2024-06-07,172.3308
120490,2024-06-10,173.0263
120490,2024-06-11,174.0693
120490,2024-06-12,174.6067
120490,2024-06-13,175.4064
120490,2024-06-14,176.4368
120490,2024-06-18,177.162
120490,2024-06-19,176.2302
120490,2024-06-20,176.5347
120490,2024-06-21,176.4584
120490,2024-06-24,177.0623
120490,2024-06-25,177.499
120490,2024-06-26,178.0213
120490,2024-06-27,179.4383
120490,2024-06-28,179.5644
120490,2024-07-01,180.8444
120490,2024-07-02,180.9877
120490,2024-07-03,182.3942
120490,2024-07-04,182.5923
120490,2024-07-05,183.2422
120490,2024-07-08,183.4633
120490,2024-07-09,183.9973
120490,2024-07-10,183.5487
120490,2024-07-11,184.2582
120490,2024-07-12,184.8706
120490,2024-07-15,185.9734
120490,2024-07-16,185.5396
120490,2024-07-18,185.6385
120490,2024-07-19,183.1312
120490,2024-07-22,184.3702
120490,2024-07-23,182.9639
120490,2024-07-24,183.2189
120490,2024-07-25,183.6117
120490,2024-07-26,186.7012
120490,2024-07-29,187.3733
120490,2024-07-30,188.0573
120490,2024-07-31,188.9715
120490,2024-08-01,188.6754
120490,2024-08-02,186.5918
120490,2024-08-05,180.099
120490,2024-08-06,179.244
120490,2024-08-07,183.007
120490,2024-08-08,181.1361
120490,2024-08-09,183.0485
120490,2024-08-12,183.8569
120490,2024-08-13,181.8354
120490,2024-08-14,181.7788
120490,2024-08-16,185.2351
120490,2024-08-19,186.5161
120490,2024-08-20,187.0812
120490,2024-08-21,187.5213
120490,2024-08-22,187.5022
120490,2024-08-23,186.9938
120490,2024-08-26,187.8498
120490,2024-08-27,187.8669
120490,2024-08-28,187.9698
120490,2024-08-29,187.909
120490,2024-08-30,188.7591
120490,2024-09-02,187.9003
120490,2024-09-03,188.2067
120490,2024-09-04,187.8027
120490,2024-09-05,187.6957
120490,2024-09-06,185.3648
120490,2024-09-09,185.0182
120490,2024-09-10,185.6619
120490,2024-09-11,184.5486
120490,2024-09-12,187.5429
120490,2024-09-13,187.5608
120490,2024-09-16,187.3538
120490,2024-09-17,187.1559
120490,2024-09-18,186.5261
120490,2024-09-19,186.2866
120490,2024-09-20,188.3088
120490,2024-09-23,189.7562
120490,2024-09-24,189.4171
120490,2024-09-25,189.2603
120490,2024-09-26,190.4224
120490,2024-09-27,190.4613
120490,2024-09-30,189.0138
120490,2024-10-01,188.7992
120490,2024-10-03,185.3302
120490,2024-10-04,183.8869
120490,2024-10-07,181.0619
120490,2024-10-08,183.2452
120490,2024-10-09,183.4879
120490,2024-10-10,183.0023
120490,2024-10-11,183.0247
120490,2024-10-14,184.0813
120490,2024-10-15,184.2917
120490,2024-10-16,184.2118
120490,2024-10-17,181.9205
120490,2024-10-18,182.4114
120490,2024-10-21,182.1123
120490,2024-10-22,178.9288
120490,2024-10-23,179.1509
120490,2024-10-24,178.975
120490,2024-10-25,177.2204
120490,2024-10-28,178.5207
120490,2024-10-29,180.0084
120490,2024-10-30,179.2237
120490,2024-10-31,178.4478
120490,2024-11-04,177.013
120490,2024-11-05,178.3758
120490,2024-11-06,180.5773
120490,2024-11-07,178.746
120490,2024-11-08,177.7328
120490,2024-11-11,177.5911
120490,2024-11-12,175.7064
120490,2024-11-13,172.8478
120490,2024-11-14,173.3901
120490,2024-11-18,172.5084
120490,2024-11-19,172.8361
120490,2024-11-21,171.6087
120490,2024-11-22,175.2577
120490,2024-11-25,177.8632
120490,2024-11-26,177.8751
120490,2024-11-27,178.5361
120490,2024-11-28,176.7189
120490,2024-11-29,178.3124
120490,2024-12-02,179.6621
120490,2024-12-03,181.0336
120490,2024-12-04,181.2941
120490,2024-12-05,183.0261
120490,2024-12-06,183.1043
120490,2024-12-09,182.9222
120490,2024-12-10,182.8592
120490,2024-12-11,182.9595
120490,2024-12-12,182.1159
120490,2024-12-13,183.1309
120490,2024-12-16,182.734
120490,2024-12-17,180.3346
120490,2024-12-18,179.0629
120490,2024-12-19,177.5829
120490,2024-12-20,174.1082
120490,2024-12-23,174.9192
120490,2024-12-24,175.0461
120490,2024-12-26,175.2997
120490,2024-12-27,175.1436
120490,2024-12-30,173.4409
120490,2024-12-31,173.5166
120490,2025-01-01,174.0205
120490,2025-01-02,176.5646
120490,2025-01-03,175.0358
120490,2025-01-06,171.9122
120490,2025-01-07,171.8286
120490,2025-01-08,170.8994
120490,2025-01-09,169.6361
120490,2025-01-10,167.6715
120490,2025-01-13,163.6944
120490,2025-01-14,165.6899
120490,2025-01-15,166.5479
120490,2025-01-16,167.8135
120490,2025-01-17,167.098
120490,2025-01-20,167.3074
120490,2025-01-21,164.3447
120490,2025-01-22,164.3251
120490,2025-01-23,166.2453
120490,2025-01-24,164.3041
120490,2025-01-27,160.7937
120490,2025-01-28,161.2797
120490,2025-01-29,164.0718
120490,2025-01-30,164.1473
120490,2025-01-31,165.9462
120490,2025-02-03,166.0887
120490,2025-02-04,168.0657
120490,2025-02-05,168.2488
120490,2025-02-06,167.181
120490,2025-02-07,166.7638
120490,2025-02-10,165.1056
120490,2025-02-11,161.7331
120490,2025-02-12,162.0106
120490,2025-02-13,162.6299
120490,2025-02-14,160.2865
120490,2025-02-17,159.5865
120490,2025-02-18,159.2092
120490,2025-02-19,159.6203
120490,2025-02-20,160.1915
120490,2025-02-21,158.9674
120490,2025-02-24,157.4435
120490,2025-02-25,157.3117
120490,2025-02-27,156.6807
120490,2025-02-28,152.7536
120490,2025-03-03,153.5807
120490,2025-03-04,153.6826
120490,2025-03-05,155.5762
120490,2025-03-06,156.8786
120490,2025-03-07,156.3944
120490,2025-03-10,155.3397
120490,2025-03-11,155.6768
120490,2025-03-12,155.3982
120490,2025-03-13,154.715
120490,2025-03-17,155.6141
120490,2025-03-18,158.3434
120490,2025-03-19,159.4695
120490,2025-03-20,160.8547
120490,2025-03-21,161.9537
120490,2025-03-24,163.8738
120490,2025-03-25,163.3973
120490,2025-03-26,162.2653
120490,2025-03-27,163.4097
120490,2025-03-28,162.9255
120490,2025-03-31,162.9174
120490,2025-04-01,160.9435
120490,2025-04-02,162.2538
120490,2025-04-03,161.6399
120490,2025-04-04,159.3102
120490,2025-04-07,154.0914
120490,2025-04-08,156.9908
120490,2025-04-09,156.0061
120490,2025-04-11,158.615
120490,2025-04-15,162.4361
120490,2025-04-16,163.1826
120490,2025-04-17,165.3553
120490,2025-04-21,167.7138
120490,2025-04-22,167.6433
120490,2025-04-23,168.5587
120490,2025-04-24,167.917
120490,2025-04-25,165.3067
120490,2025-04-28,166.8074
120490,2025-04-29,166.4539
120490,2025-04-30,166.06
120490,2025-05-02,165.6427
120490,2025-05-05,167.1187
120490,2025-05-06,165.199
120490,2025-05-07,165.9034
120490,2025-05-08,164.1035
120490,2025-05-09,162.7661
120490,2025-05-12,169.2681
120490,2025-05-13,167.9987
120490,2025-05-14,168.7832
120490,2025-05-15,171.2993
120490,2025-05-16,171.5841
120490,2025-05-19,171.3405
120490,2025-05-20,169.3084
120490,2025-05-21,170.1072
120490,2025-05-22,169.2336
120490,2025-05-23,170.376
120490,2025-05-26,171.3283
120490,2025-05-27,170.6693
120490,2025-05-28,170.6051
120490,2025-05-29,171.194
120490,2025-05-30,170.8148
120490,2025-06-02,170.8844
120490,2025-06-03,170.1823
120490,2025-06-04,170.7736
120490,2025-06-05,171.591
120490,2025-06-06,173.7588
120490,2025-06-09,175.0103
120490,2025-06-10,175.0566
120490,2025-06-11,174.8731
120490,2025-06-12,172.7042
120490,2025-06-13,171.4645
120490,2025-06-16,173.2849
120490,2025-06-17,172.5725
120490,2025-06-18,172.2704
120490,2025-06-19,171.2772
120490,2025-06-20,173.5691
120490,2025-06-23,173.3342
120490,2025-06-24,174.5207
120490,2025-06-25,175.8275
120490,2025-06-26,177.6173
120490,2025-06-27,178.6197
120490,2025-06-30,178.4437
120490,2025-07-01,178.3074
120490,2025-07-02,177.6619
120490,2025-07-03,177.2957
120490,2025-07-04,177.7776
120490,2025-07-07,177.4451
120490,2025-07-08,177.7743
120490,2025-07-09,177.3032
120490,2025-07-10,176.652
120490,2025-07-11,175.3235
120490,2025-07-14,175.3839
120490,2025-07-15,176.3058
120490,2025-07-16,176.6415
120490,2025-07-17,175.9778
120490,2025-07-18,174.888
120490,2025-07-21,176.1662
120490,2025-07-22,175.795
120490,2025-07-23,177.0685
120490,2025-07-24,175.6152
120490,2025-07-25,173.5145
120490,2025-07-28,172.5058
120490,2025-07-29,173.4308
120490,2025-07-30,173.66
120490,2025-07-31,172.9888
120490,2025-08-01,170.8502
120490,2025-08-04,172.1526
120490,2025-08-05,171.5807
120490,2025-08-06,170.9026
120490,2025-08-07,171.3018
120490,2025-08-08,169.3189
120490,2025-08-11,171.1752
120490,2025-08-12,170.6764
120490,2025-08-13,172.0209
120490,2025-08-14,172.1331
120490,2025-08-18,174.2641
120490,2025-08-19,175.2089
120490,2025-08-20,176.0386
120490,2025-08-21,176.3049
120490,2025-08-22,175.5986
120490,2025-08-25,176.0246
120490,2025-08-26,173.7117
120490,2025-08-28,171.8243
120490,2025-08-29,171.5348
120490,2025-09-01,173.5537
120490,2025-09-02,173.411
120490,2025-09-03,174.3473
120490,2025-09-04,174.1161
120490,2025-09-05,174.2269
120490,2025-09-08,174.7197
120490,2025-09-09,175.1579
120490,2025-09-10,175.9678
120490,2025-09-11,176.1443
120490,2025-09-12,176.993
120490,2025-09-15,177.0838
120490,2025-09-16,178.3138
120490,2025-09-17,178.9879
120490,2025-09-18,179.5995
120490,2025-09-19,179.0339
120490,2025-09-22,178.0734
120490,2025-09-23,177.6689
120490,2025-09-24,176.6317
120490,2025-09-25,175.4509
120490,2025-09-26,173.0799
120490,2025-09-30,173.0967
120490,2025-10-01,174.3651
120490,2025-10-03,175.0517
120490,2025-10-06,176.5235
120490,2025-10-07,177.0247
120490,2025-10-08,176.3758
120490,2025-10-09,177.4699
120490,2025-10-10,178.2053
120490,2025-10-13,178.0818
120490,2025-10-14,177.2426
120490,2025-10-15,179.0736
120490,2025-10-16,180.3947
120490,2025-10-17,180.5886
120490,2025-10-20,181.2263
120490,2025-10-23,181.3223
120490,2025-10-24,181.1564
120490,2025-10-27,182.5285
120490,2025-10-28,182.3419
120490,2025-10-29,182.78
120490,2025-10-30,182.0907
120490,2025-10-31,180.997
120490,2025-11-03,181.8639
120490,2025-11-04,180.9942
120490,2025-11-06,179.975
120490,2025-11-07,179.9425
120490,2025-11-10,180.732
120490,2025-11-11,181.499
120490,2025-11-12,182.3464
120490,2025-11-13,182.2998
120490,2025-11-14,182.1524
120490,2025-11-17,183.0719
120490,2025-11-18,181.9485
120490,2025-11-19,182.5407
120490,2025-11-20,183.4889
120490,2025-11-21,182.0932
120490,2025-11-24,181.3426
120490,2025-11-25,181.163
120490,2025-11-26,183.7403
120490,2025-11-27,183.8205
120490,2025-11-28,183.9026
120490,2025-12-01,183.9746
120490,2025-12-02,183.1382
120490,2025-12-03,182.1386
120490,2025-12-04,182.0923
120490,2025-12-05,183.1066
120490,2025-12-08,180.7155
120490,2025-12-09,180.364
120490,2025-12-10,179.24
120490,2025-12-11,180.7059
120490,2025-12-12,182.322
120490,2025-12-15,182.1478
120490,2025-12-16,181.1067
120490,2025-12-17,180.4786
120490,2025-12-18,180.3334
120490,2025-12-19,181.8828
120490,2025-12-22,183.3175
120490,2025-12-23,183.8882
120490,2025-12-24,183.7446
120490,2025-12-26,182.466
120490,2025-12-29,181.5426
120490,2025-12-30,181.552
120490,2025-12-31,183.0719
120490,2026-01-01,183.8613
120490,2026-01-02,185.3337
120490,2026-01-05,184.9293
120490,2026-01-06,184.3363
120490,2026-01-07,184.2261
120490,2026-01-08,182.0168
120490,2026-01-09,180.3738
120490,2026-01-12,180.5176
120490,2026-01-13,179.8395
120490,2026-01-14,179.5338
120490,2026-01-16,179.8571
120490,2026-01-19,179.8453
120490,2026-01-20,176.5871
120490,2026-01-21,175.9677
120490,2026-01-22,177.0835
120490,2026-01-23,174.654
120490,2026-01-27,175.1076
120490,2026-01-28,176.9929
120490,2026-01-29,177.4316
120490,2026-01-30,177.1397
120490,2026-02-02,175.205
120490,2026-02-03,179.9622
120490,2026-02-04,180.5522
120490,2026-02-05,179.8705
120490,2026-02-06,179.9736
120490,2026-02-09,182.2284
120490,2026-02-10,182.6335
120490,2026-02-11,183.2596
120490,2026-02-12,182.5553
120490,2026-02-13,180.4131
120490,2026-02-16,181.7006
120490,2026-02-17,182.1468
120490,2026-02-18,182.9997
120490,2026-02-19,180.2017
120490,2026-02-20,181.0073
120490,2026-02-23,182.1436
120490,2026-02-24,180.3881
120490,2026-02-25,180.8851
120490,2026-02-26,181.1394
120490,2026-02-27,178.8618
120490,2026-03-02,176.4103
120490,2026-03-04,173.3348
120490,2026-03-05,175.626
120490,2026-03-06,173.8057
120490,2026-03-09,170.5923
120490,2026-03-10,172.7872
120490,2026-03-11,169.8808
120490,2026-03-12,168.5283
120490,2026-03-13,164.6406
120490,2026-03-16,165.9052
120490,2026-03-17,167.3339
120490,2026-03-18,169.1244
120490,2026-03-19,163.7452
120490,2026-03-20,164.608
120490,2026-03-23,159.4773
120490,2026-03-24,162.6981
120490,2026-03-25,165.8376
120490,2026-03-27,162.093
120490,2026-03-30,158.4747
120490,2026-03-31,158.4711
120490,2026-04-01,161.0718
120490,2026-04-02,161.022
120490,2026-04-06,163.0061
120490,2026-04-07,163.6934
120490,2026-04-08,169.9148
120490,2026-04-09,168.7799
120490,2026-04-10,171.2079
120490,2026-04-13,169.8288
120490,2026-04-15,172.7134
120490,2026-04-16,172.9854
120490,2026-04-17,174.2991
120490,2026-04-20,174.461
120490,2026-04-21,175.5086
120490,2026-04-22,174.4921
120490,2026-04-23,173.0565
120490,2026-04-24,171.4978
120490,2026-04-27,172.8127
120490,2026-04-28,172.1717
120490,2026-04-29,172.9255
120490,2026-04-30,171.5878
120490,2026-05-04,172.626
120490,2026-05-05,172.3184
120490,2026-05-06,174.6565
120490,2026-05-07,175.6325
120490,2026-05-08,174.8274
120490,2026-05-11,172.175
120490,2026-05-12,168.5747
120490,2026-05-13,168.7183
120490,2026-05-14,170.7828
120490,2026-05-15,170.3527
120490,2026-05-18,170.0064
120490,2026-05-19,170.1004
120490,2026-05-20,170.5629
120490,2026-05-21,170.754
120490,2026-05-22,171.2643
120490,2026-05-25,173.3214
120490,2026-05-26,172.8063
120490,2026-05-27,173.5701
120490,2026-05-29,171.1323
120490,2026-06-01,169.7149
120490,2026-06-02,170.3062
120490,2026-06-03,169.5822
120490,2026-06-04,169.8421
120490,2026-06-05,169.623
120490,2026-06-08,167.4381
120490,2026-06-09,168.8227
120490,2026-06-10,168.0993
120490,2026-06-11,167.3932
120490,2026-06-12,170.8712
120490,2026-06-15,172.9962
120490,2026-06-16,173.7208
120490,2026-06-17,174.78
120490,2026-06-18,175.4083
120490,2026-06-19,174.7273
120490,2026-06-22,175.5312
120490,2026-06-23,173.8211
120490,2026-06-24,174.9492
120490,2026-06-25,175.3553
120490,2026-06-29,174.4498
120490,2026-06-30,174.5348
120490,2026-07-01,175.0552
120490,2026-07-02,176.3417
120490,2026-07-03,176.8626
120490,2026-07-06,178.2415
120490,2026-07-07,177.989
120490,2026-07-08,174.5541
120490,2026-07-09,175.0895
120490,2026-07-10,177.2854
120490,2026-07-13,177.4463
120490,2026-07-14,176.4347
120490,2026-07-15,176.9559
120490,2026-07-16,176.6996
120490,2026-07-17,177.476
120490,2026-07-20,177.5163
120490,2026-07-21,177.8191
120490,2026-07-22,176.4653
120490,2026-07-23,175.0164
120490,2026-07-24,174.5195
120490,2026-07-27,176.2807
120490,2026-07-28,176.5721
120490,2026-07-29,177.9144
120490,2026-07-30,178.286
120490,2026-07-31,179.7566
120490,2026-08-03,182.6437
120490,2026-08-04,181.8366
120490,2026-08-05,182.5136
120490,2026-08-06,182.3802
120490,2026-08-07,182.084
120490,2026-08-10,183.3466
120490,2026-08-11,182.4784
120490,2026-08-12,182.3141
120490,2026-08-13,182.3822
120490,2026-08-14,182.1379
120490,2026-08-17,181.9049
120490,2026-08-18,180.9203
120490,2026-08-19,180.4581
120490,2026-08-20,181.6567
120490,2026-08-21,181.659
120490,2026-08-24,181.2613
120490,2026-08-25,182.8012
120490,2026-08-26,182.2164
120490,2026-08-27,182.0675
120490,2026-08-28,182.2768
120490,2026-08-31,181.7221
120490,2026-09-01,180.0908
120490,2026-09-02,179.592
120490,2026-09-03,179.5824
120490,2026-09-04,179.2029
120490,2026-09-07,178.7672
120490,2026-09-08,178.3189
120490,2026-09-09,177.6262
120490,2026-09-10,177.5882
120490,2026-09-11,177.1796
120490,2026-09-15,173.4053
120490,2026-09-16,173.7809
120490,2026-09-17,174.705
120490,2026-09-18,176.3207
120490,2026-09-21,176.4037
120490,2026-09-22,175.8916
120490,2026-09-23,176.9488
120490,2026-09-24,173.952
120490,2026-09-25,174.5389
150187,2022-03-14,148.7377
150187,2022-03-15,147.3553
150187,2022-03-16,149.8
150187,2022-03-17,152.3102
150187,2022-03-21,150.8807
150187,2022-03-22,152.227
150187,2022-03-23,151.6903
150187,2022-03-24,151.0683
150187,2022-03-25,150.5284
150187,2022-03-28,150.9585
150187,2022-03-29,152.0004
150187,2022-03-30,153.5316
150187,2022-03-31,153.578
150187,2022-04-01,155.066
150187,2022-04-04,158.3029
150187,2022-04-05,157.4637
150187,2022-04-06,156.3741
150187,2022-04-07,155.5963
150187,2022-04-08,156.5237
150187,2022-04-11,155.7471
150187,2022-04-12,154.7509
150187,2022-04-13,154.3467
150187,2022-04-18,151.8392
150187,2022-04-19,150.0731
150187,2022-04-20,151.2239
150187,2022-04-21,152.9468
150187,2022-04-22,151.2736
150187,2022-04-25,149.6369
150187,2022-04-26,151.3886
150187,2022-04-27,149.9601
150187,2022-04-28,151.5995
150187,2022-04-29,150.316
150187,2022-05-02,149.9
150187,2022-05-04,146.7153
150187,2022-05-05,147.1939
150187,2022-05-06,144.342
150187,2022-05-09,143.4806
150187,2022-05-10,143.0854
150187,2022-05-11,142.5115
150187,2022-05-12,140.073
150187,2022-05-13,139.9359
150187,2022-05-16,140.6433
150187,2022-05-17,143.7881
150187,2022-05-18,143.6853
150187,2022-05-19,140.1486
150187,2022-05-20,143.7916
150187,2022-05-23,143.4661
150187,2022-05-24,143.0133
150187,2022-05-25,142.1576
150187,2022-05-26,143.309
150187,2022-05-27,145.0337
150187,2022-05-30,147.5618
150187,2022-05-31,147.1404
